file,frame,object_id,x,y,width,height
PETS2009-S2L2.xml,116,40,685.643,227.1303,30.9808,82.2221
PETS2009-S2L2.xml,116,41,198.6154,163.597,25.3141,62.2566
PETS2009-S2L2.xml,116,42,348.0955,102.2121,21.3283,52.0389
PETS2009-S2L2.xml,117,1,474.2756,273.5571,30.4133,91.8171
PETS2009-S2L2.xml,117,2,472.9649,147.2707,27.8164,67.4809
PETS2009-S2L2.xml,117,3,147.4935,253.9574,32.4733,90.2064
PETS2009-S2L2.xml,117,4,606.2812,128.1968,24.2019,66.6543
PETS2009-S2L2.xml,117,5,478.8247,230.6525,27.4924,80.73
PETS2009-S2L2.xml,117,6,537.4536,197.5921,28.7625,74.4629
PETS2009-S2L2.xml,117,7,597.5858,189.5827,33.084,73.1098
PETS2009-S2L2.xml,117,8,507.8125,240.1255,25.6862,84.8053
PETS2009-S2L2.xml,117,9,481.2162,256.7611,24.0813,82.7696
PETS2009-S2L2.xml,117,10,628.2741,170.4082,25.7994,73.2049
PETS2009-S2L2.xml,117,11,535.3238,428.4092,46.3693,130.4167
PETS2009-S2L2.xml,117,12,433.781,175.7079,23.8903,67.7781
PETS2009-S2L2.xml,117,13,596.4981,220.6104,26.1318,86.8627
PETS2009-S2L2.xml,117,14,570.303,178.1147,20.7967,60.7461
PETS2009-S2L2.xml,117,15,531.9187,183.2526,25.475,77.5193
PETS2009-S2L2.xml,117,18,357.6944,158.2496,32.8531,67.7715
PETS2009-S2L2.xml,117,20,689.4229,213.0356,28.0919,82.6477
PETS2009-S2L2.xml,117,21,709.4197,215.8248,22.3438,72.4662
PETS2009-S2L2.xml,117,22,704.3244,343.7908,40.3368,119.5392
PETS2009-S2L2.xml,117,25,749.5321,273.1716,29.0463,93.4266
PETS2009-S2L2.xml,117,26,520.2881,488.3774,60.7526,147.3282
PETS2009-S2L2.xml,117,27,533.2663,282.1889,30.1058,96.4756
PETS2009-S2L2.xml,117,29,724.487,332.1717,36.0329,107.86
PETS2009-S2L2.xml,117,34,713.2636,485.0908,55.1728,137.2682
PETS2009-S2L2.xml,117,35,369.6025,297.6213,36.7438,112.3215
PETS2009-S2L2.xml,117,38,751.0362,118.869,22.4535,57.6458
PETS2009-S2L2.xml,117,39,747.6821,119.8454,19.0186,59.844
PETS2009-S2L2.xml,117,40,692.8312,228.0914,32.4105,82.8737
PETS2009-S2L2.xml,117,41,192.038,163.9573,25.6071,62.4993
PETS2009-S2L2.xml,117,42,354.6992,102.3534,20.7805,51.4255
PETS2009-S2L2.xml,118,1,477.684,273.2522,30.416,92.0603
PETS2009-S2L2.xml,118,2,466.9565,147.3033,28.2691,67.4205
PETS2009-S2L2.xml,118,3,141.7195,255.4416,32.5482,90.7194
PETS2009-S2L2.xml,118,4,603.6829,128.8612,23.8288,66.9541
PETS2009-S2L2.xml,118,5,478.8245,232.2217,27.53,80.9433
PETS2009-S2L2.xml,118,6,533.5463,199.1242,29.2113,74.585
PETS2009-S2L2.xml,118,7,591.1758,190.1904,32.1481,72.7923
PETS2009-S2L2.xml,118,8,514.9234,240.6285,25.6842,85.2504
PETS2009-S2L2.xml,118,9,488.292,257.3194,24.123,82.9481
PETS2009-S2L2.xml,118,10,632.4662,171.3866,25.7697,73.5269
PETS2009-S2L2.xml,118,11,543.2072,431.0166,46.3134,130.4724
PETS2009-S2L2.xml,118,12,434.5974,176.0911,24.1018,67.9155
PETS2009-S2L2.xml,118,13,602.4854,218.9176,25.6832,86.2359
PETS2009-S2L2.xml,118,14,568.6009,179.3736,21.0545,61.1176
PETS2009-S2L2.xml,118,15,534.776,181.9152,25.4171,77.7616
PETS2009-S2L2.xml,118,18,350.9421,158.6526,32.0227,67.7937
PETS2009-S2L2.xml,118,20,693.3858,213.7435,27.9314,82.218
PETS2009-S2L2.xml,118,21,714.9453,216.8872,23.2573,72.3638
PETS2009-S2L2.xml,118,22,711.4493,345.9214,40.2716,119.6217
PETS2009-S2L2.xml,118,25,752.7613,277.6204,26.5213,94.3485
PETS2009-S2L2.xml,118,26,528.4205,492.6978,59.8621,146.0619
PETS2009-S2L2.xml,118,27,539.391,284.0906,31.4353,96.5541
PETS2009-S2L2.xml,118,29,731.2649,333.5901,34.6605,108.8902
PETS2009-S2L2.xml,118,34,727.5023,478.1922,51.7764,132.168
PETS2009-S2L2.xml,118,35,378.392,298.6307,36.9729,112.2504
PETS2009-S2L2.xml,118,38,752.8837,118.795,22.4942,57.9918
PETS2009-S2L2.xml,118,39,750.4848,119.6157,19.0924,59.9574
PETS2009-S2L2.xml,118,40,699.7741,229.0724,33.5963,83.3823
PETS2009-S2L2.xml,118,41,185.5389,164.2914,25.8872,62.6674
PETS2009-S2L2.xml,118,42,361.3278,102.5378,20.578,51.015
PETS2009-S2L2.xml,119,1,481.0471,272.9109,30.4042,92.2562
PETS2009-S2L2.xml,119,2,460.9116,147.3482,28.8347,67.3582
PETS2009-S2L2.xml,119,3,136.1316,256.8924,32.7385,91.2551
PETS2009-S2L2.xml,119,4,601.0239,129.5682,23.558,67.2033
PETS2009-S2L2.xml,119,5,478.7885,233.7907,27.5676,81.1566
PETS2009-S2L2.xml,119,6,529.4734,200.5753,29.6141,74.7071
PETS2009-S2L2.xml,119,7,584.002,190.8362,30.7364,72.498
PETS2009-S2L2.xml,119,8,521.8467,241.1452,25.7502,85.7602
PETS2009-S2L2.xml,119,9,495.3189,257.8988,24.1739,83.1925
PETS2009-S2L2.xml,119,10,636.4939,172.4704,26.1568,73.9062
PETS2009-S2L2.xml,119,11,551.1613,433.5961,46.1824,130.5047
PETS2009-S2L2.xml,119,12,435.2292,176.4525,24.3332,68.0779
PETS2009-S2L2.xml,119,13,608.3766,217.2253,25.2229,85.6121
PETS2009-S2L2.xml,119,14,566.6039,180.5281,21.3756,61.5398
PETS2009-S2L2.xml,119,15,537.4996,180.5538,25.3588,77.7839
PETS2009-S2L2.xml,119,18,344.4427,159.1493,31.1391,67.859
PETS2009-S2L2.xml,119,20,697.0172,214.5728,27.9386,81.9883
PETS2009-S2L2.xml,119,21,720.4263,217.9447,24.1837,72.2602
PETS2009-S2L2.xml,119,22,718.2471,347.9775,40.6272,119.7874
PETS2009-S2L2.xml,119,25,755.1389,285.8949,24.0312,96.4104
PETS2009-S2L2.xml,119,26,536.3922,496.758,59.7219,144.3871
PETS2009-S2L2.xml,119,27,545.0408,285.8578,32.6838,96.7068
PETS2009-S2L2.xml,119,29,737.3519,334.9046,32.8638,109.7125
PETS2009-S2L2.xml,119,34,736.9756,454.7271,46.6233,125.2074
PETS2009-S2L2.xml,119,35,387.1479,299.6142,38.7669,112.1762
PETS2009-S2L2.xml,119,38,754.4637,118.7121,22.5187,58.2485
PETS2009-S2L2.xml,119,39,753.0869,119.3602,19.0785,60.0187
PETS2009-S2L2.xml,119,40,706.2625,230.0854,34.2954,83.6113
PETS2009-S2L2.xml,119,41,179.1463,164.5898,26.1497,62.7341
PETS2009-S2L2.xml,119,42,367.966,102.7946,20.8984,50.9506
PETS2009-S2L2.xml,120,1,484.3262,272.5022,30.366,92.3646
PETS2009-S2L2.xml,120,2,454.8522,147.3977,29.445,67.2953
PETS2009-S2L2.xml,120,3,130.6173,258.3298,32.9747,91.7997
PETS2009-S2L2.xml,120,4,598.304,130.3176,23.3893,67.4015
PETS2009-S2L2.xml,120,5,478.7416,235.3598,27.605,81.3697
PETS2009-S2L2.xml,120,6,525.094,201.8763,29.9313,74.8287
PETS2009-S2L2.xml,120,7,576.549,191.4995,29.5697,72.2436
PETS2009-S2L2.xml,120,8,528.4226,241.6869,25.9422,86.3892
PETS2009-S2L2.xml,120,9,502.1444,258.541,24.2472,83.6044
PETS2009-S2L2.xml,120,10,640.1775,173.6545,27.0053,74.345
PETS2009-S2L2.xml,120,11,559.1399,436.1398,46.0079,130.5416
PETS2009-S2L2.xml,120,12,435.7881,176.8052,24.5728,68.2503
PETS2009-S2L2.xml,120,13,614.102,215.6077,24.7914,85.0276
PETS2009-S2L2.xml,120,14,564.467,181.5931,21.7375,61.994
PETS2009-S2L2.xml,120,15,540.0899,179.168,25.3,77.5856
PETS2009-S2L2.xml,120,18,338.1446,159.719,30.2288,67.9453
PETS2009-S2L2.xml,120,20,700.4156,215.5518,28.1745,82.081
PETS2009-S2L2.xml,120,21,725.8448,218.9882,25.0303,72.1647
PETS2009-S2L2.xml,120,22,724.5576,349.9944,41.2591,120.1605
PETS2009-S2L2.xml,120,25,756.3944,299.4153,22.4508,100.0122
PETS2009-S2L2.xml,120,26,544.7771,500.328,59.9331,141.9991
PETS2009-S2L2.xml,120,27,550.3432,287.5849,33.5863,97.0466
PETS2009-S2L2.xml,120,29,742.6052,335.8893,30.8876,110.2447
PETS2009-S2L2.xml,120,34,741.7145,417.6469,40.6634,118.1952
PETS2009-S2L2.xml,120,35,395.7997,300.5512,42.2907,112.1872
PETS2009-S2L2.xml,120,38,755.6193,118.6373,22.5292,58.4079
PETS2009-S2L2.xml,120,39,755.3174,119.0566,18.9029,59.9833
PETS2009-S2L2.xml,120,40,712.1327,231.142,34.3321,83.4596
PETS2009-S2L2.xml,120,41,172.8601,164.8523,26.3942,62.6993
PETS2009-S2L2.xml,120,42,374.5342,103.1287,21.6654,51.2815
PETS2009-S2L2.xml,121,1,487.4911,272.0018,30.2919,92.3538
PETS2009-S2L2.xml,121,2,448.7882,147.4487,30.0683,67.2325
PETS2009-S2L2.xml,121,3,125.1243,259.7633,33.2237,92.3466
PETS2009-S2L2.xml,121,4,595.5388,131.0977,23.2955,67.5622
PETS2009-S2L2.xml,121,5,478.6943,236.9288,27.6424,81.5825
PETS2009-S2L2.xml,121,6,520.2974,202.9737,30.1318,74.9497
PETS2009-S2L2.xml,121,7,569.1869,192.1113,28.8512,72.047
PETS2009-S2L2.xml,121,8,534.5254,242.2631,26.3058,87.1809
PETS2009-S2L2.xml,121,9,508.6178,259.2828,24.3645,84.3056
PETS2009-S2L2.xml,121,10,643.2948,174.8593,28.1176,74.8089
PETS2009-S2L2.xml,121,11,567.1167,438.6118,45.786,130.6149
PETS2009-S2L2.xml,121,12,436.326,177.1555,24.8151,68.4259
PETS2009-S2L2.xml,121,13,619.5388,214.1461,24.4276,84.5233
PETS2009-S2L2.xml,121,14,562.2792,182.6059,22.1199,62.4644
PETS2009-S2L2.xml,121,15,542.5825,177.764,25.2412,77.2253
PETS2009-S2L2.xml,121,18,331.9802,160.3299,29.3509,68.0415
PETS2009-S2L2.xml,121,20,703.6447,216.6755,28.6391,82.5108
PETS2009-S2L2.xml,121,21,731.1262,219.9969,25.6458,72.0925
PETS2009-S2L2.xml,121,22,730.2657,351.9431,41.533,120.7142
PETS2009-S2L2.xml,121,25,756.3925,316.7392,22.5224,104.8172
PETS2009-S2L2.xml,121,26,553.8128,503.3537,60.1836,138.8245
PETS2009-S2L2.xml,121,27,555.4337,289.3386,34.0824,97.6067
PETS2009-S2L2.xml,121,29,746.9532,336.2672,28.9358,110.4806
PETS2009-S2L2.xml,121,35,404.4144,301.4376,46.5647,112.3339
PETS2009-S2L2.xml,121,39,757.0421,118.687,18.5079,59.8158
PETS2009-S2L2.xml,121,40,717.3852,232.2428,33.7069,82.9273
PETS2009-S2L2.xml,121,41,166.6522,165.0887,26.6253,62.5899
PETS2009-S2L2.xml,121,42,380.8845,103.4992,22.404,51.8659
PETS2009-S2L2.xml,122,1,490.5423,271.4095,30.1821,92.2234
PETS2009-S2L2.xml,122,2,442.7239,147.5,30.6917,67.17
PETS2009-S2L2.xml,122,3,119.6614,261.1869,33.4776,92.8887
PETS2009-S2L2.xml,122,4,592.7492,131.8944,23.2426,67.7027
PETS2009-S2L2.xml,122,5,478.6469,238.4975,27.68,81.795
PETS2009-S2L2.xml,122,6,515.0833,203.8678,30.2156,75.0703
PETS2009-S2L2.xml,122,7,562.1784,192.5757,28.3821,71.9349
PETS2009-S2L2.xml,122,8,540.1553,242.8743,26.8412,88.1358
PETS2009-S2L2.xml,122,9,514.6562,260.126,24.548,85.3551
PETS2009-S2L2.xml,122,10,645.694,175.9711,29.1547,75.2444
PETS2009-S2L2.xml,122,11,575.0748,440.9551,45.4908,130.7616
PETS2009-S2L2.xml,122,12,436.8641,177.5063,25.0576,68.6019
PETS2009-S2L2.xml,122,13,624.5831,212.897,24.1559,84.1283
PETS2009-S2L2.xml,122,14,560.0766,183.5973,22.51,62.9408
PETS2009-S2L2.xml,122,15,545.0225,176.3507,25.1829,76.7778
PETS2009-S2L2.xml,122,18,325.9437,160.9627,28.627,68.137
PETS2009-S2L2.xml,122,20,706.7687,217.904,29.2719,83.1926
PETS2009-S2L2.xml,122,21,736.1527,220.941,25.8327,72.0632
PETS2009-S2L2.xml,122,22,735.305,353.7369,41.0667,121.2217
PETS2009-S2L2.xml,122,26,563.3876,505.9636,60.3429,135.0438
PETS2009-S2L2.xml,122,27,560.4079,291.1314,34.2627,98.3381
PETS2009-S2L2.xml,122,29,750.3555,335.5352,27.2656,110.4894
PETS2009-S2L2.xml,122,35,413.1317,302.2976,49.681,112.6234
PETS2009-S2L2.xml,122,39,758.2609,118.2509,17.8935,59.5159
PETS2009-S2L2.xml,122,40,722.1855,233.3826,32.6218,82.1284
PETS2009-S2L2.xml,122,41,160.4868,165.3109,26.8492,62.4404
PETS2009-S2L2.xml,122,42,386.903,103.8347,22.5623,52.4407
PETS2009-S2L2.xml,123,1,493.5105,270.7496,30.0464,92.0052
PETS2009-S2L2.xml,123,2,436.6481,147.5522,31.3028,67.1092
PETS2009-S2L2.xml,123,3,114.2858,262.5769,33.7162,93.4149
PETS2009-S2L2.xml,123,4,589.9501,132.6975,23.2063,67.835
PETS2009-S2L2.xml,123,5,478.5997,240.0662,27.7176,82.0075
PETS2009-S2L2.xml,123,6,509.5624,204.6127,30.2134,75.1913
PETS2009-S2L2.xml,123,7,555.6835,192.819,27.9409,71.9288
PETS2009-S2L2.xml,123,8,545.4379,243.5116,27.5029,89.2109
PETS2009-S2L2.xml,123,9,520.3719,260.9843,24.8135,86.636
PETS2009-S2L2.xml,123,10,647.4042,176.9244,29.8824,75.6179
PETS2009-S2L2.xml,123,11,583.0071,443.1231,45.0955,131.0083
PETS2009-S2L2.xml,123,12,437.4025,177.8575,25.3,68.7781
PETS2009-S2L2.xml,123,13,629.2348,211.8606,23.9764,83.8426
PETS2009-S2L2.xml,123,14,557.8695,184.5827,22.9021,63.4192
PETS2009-S2L2.xml,123,15,547.4412,174.9344,25.125,76.2962
PETS2009-S2L2.xml,123,18,320.133,161.6151,28.3033,68.2211
PETS2009-S2L2.xml,123,20,709.8199,219.1953,29.9876,84.0106
PETS2009-S2L2.xml,123,21,740.8321,221.7974,25.4354,72.0921
PETS2009-S2L2.xml,123,22,739.6756,355.3051,40.0013,121.3605
PETS2009-S2L2.xml,123,26,573.275,508.3438,60.4107,130.9262
PETS2009-S2L2.xml,123,27,565.3336,292.9518,34.2663,99.1652
PETS2009-S2L2.xml,123,29,752.6322,333.2586,26.2826,110.3318
PETS2009-S2L2.xml,123,35,422.0165,303.1782,50.0,113.0323
PETS2009-S2L2.xml,123,39,759.1079,117.7659,17.1174,59.1187
PETS2009-S2L2.xml,123,40,726.7467,234.5625,31.3645,81.2234
PETS2009-S2L2.xml,123,41,154.3383,165.5275,27.0704,62.275
PETS2009-S2L2.xml,123,42,392.6257,104.0782,22.0103,52.809
PETS2009-S2L2.xml,124,1,496.453,270.0524,29.9046,91.7418
PETS2009-S2L2.xml,124,2,430.5335,147.6071,31.8719,67.0542
PETS2009-S2L2.xml,124,3,109.1158,263.8821,33.887,93.9009
PETS2009-S2L2.xml,124,4,587.1486,133.5025,23.1754,67.9649
PETS2009-S2L2.xml,124,5,478.5528,241.6352,27.755,82.2203
PETS2009-S2L2.xml,124,6,503.8465,205.268,30.1647,75.3129
PETS2009-S2L2.xml,124,7,549.6676,192.842,27.4201,72.0262
PETS2009-S2L2.xml,124,8,550.5551,244.1575,28.2249,90.3389
PETS2009-S2L2.xml,124,9,526.059,261.6932,25.1687,87.8702
PETS2009-S2L2.xml,124,10,648.6201,177.7353,30.2902,75.9321
PETS2009-S2L2.xml,124,11,590.9137,445.1156,44.5997,131.3549
PETS2009-S2L2.xml,124,12,437.9377,178.2158,25.5413,68.9555
PETS2009-S2L2.xml,124,13,633.5983,210.9808,23.8645,83.6371
PETS2009-S2L2.xml,124,14,555.6417,185.5739,23.2892,63.8936
PETS2009-S2L2.xml,124,15,549.8532,173.5179,25.0671,75.805
PETS2009-S2L2.xml,124,18,314.7177,162.2948,28.7236,68.2815
PETS2009-S2L2.xml,124,20,712.7937,220.5307,30.7124,84.882
PETS2009-S2L2.xml,124,21,745.1309,222.5662,24.4536,72.1793
PETS2009-S2L2.xml,124,22,743.4247,356.6962,38.6256,120.8875
PETS2009-S2L2.xml,124,26,583.2864,510.6336,60.4429,126.6754
PETS2009-S2L2.xml,124,27,570.2403,294.783,34.2,100.03
PETS2009-S2L2.xml,124,29,753.455,329.6145,26.3992,109.9976
PETS2009-S2L2.xml,124,35,430.8956,304.1609,47.479,113.4845
PETS2009-S2L2.xml,124,39,759.7485,117.2597,16.2625,58.6736
PETS2009-S2L2.xml,124,40,731.2259,235.806,30.2302,80.372
PETS2009-S2L2.xml,124,41,148.1947,165.7425,27.2913,62.105
PETS2009-S2L2.xml,124,42,398.2205,104.2159,21.1059,52.9407
PETS2009-S2L2.xml,125,1,499.4421,269.3373,29.7841,91.4671
PETS2009-S2L2.xml,125,2,424.3208,147.6695,32.3351,67.0141
PETS2009-S2L2.xml,125,3,104.289,265.0298,33.8553,94.3124
PETS2009-S2L2.xml,125,4,584.3475,134.3073,23.1451,68.0946
PETS2009-S2L2.xml,125,5,478.5062,243.2043,27.7924,82.4334
PETS2009-S2L2.xml,125,6,497.9637,205.8605,30.0979,75.435
PETS2009-S2L2.xml,125,7,543.9381,192.7192,26.8707,72.1986
PETS2009-S2L2.xml,125,8,555.6725,244.789,28.9464,91.4516
PETS2009-S2L2.xml,125,9,532.0148,262.1031,25.6124,88.7842
PETS2009-S2L2.xml,125,10,649.5541,178.4701,30.4969,76.2104
PETS2009-S2L2.xml,125,11,598.8014,446.9787,44.03,131.7749
PETS2009-S2L2.xml,125,12,438.461,178.5985,25.779,69.1376
PETS2009-S2L2.xml,125,13,637.8062,210.186,23.7892,83.475
PETS2009-S2L2.xml,125,14,553.3436,186.5858,23.6601,64.3552
PETS2009-S2L2.xml,125,15,552.2647,172.102,25.0087,75.3138
PETS2009-S2L2.xml,125,18,309.8035,163.0041,30.0994,68.3156
PETS2009-S2L2.xml,125,20,715.6219,221.9275,31.3797,85.7682
PETS2009-S2L2.xml,125,21,749.0486,224.371,23.0791,72.6276
PETS2009-S2L2.xml,125,22,746.5615,357.7417,37.0397,119.6714
PETS2009-S2L2.xml,125,26,593.3342,512.8973,60.465,122.3863
PETS2009-S2L2.xml,125,27,575.1418,296.6171,34.1133,100.9058
PETS2009-S2L2.xml,125,35,439.4615,305.3377,43.7146,113.8669
PETS2009-S2L2.xml,125,39,760.2911,116.7607,15.403,58.2239
PETS2009-S2L2.xml,125,40,735.7098,237.1528,29.3877,79.7056
PETS2009-S2L2.xml,125,41,142.0511,165.9575,27.5129,61.935
PETS2009-S2L2.xml,125,42,403.8473,104.2702,20.2813,52.913
PETS2009-S2L2.xml,126,1,502.5876,268.6096,29.7298,91.2063
PETS2009-S2L2.xml,126,2,417.9257,147.746,32.6018,67.0021
PETS2009-S2L2.xml,126,3,99.8667,265.9689,33.4473,94.6226
PETS2009-S2L2.xml,126,4,581.5466,135.1118,23.1149,68.2237
PETS2009-S2L2.xml,126,5,478.4597,244.7733,27.83,82.6466
PETS2009-S2L2.xml,126,6,491.8063,206.3651,30.0262,75.5571
PETS2009-S2L2.xml,126,7,538.2069,192.5634,26.4819,72.4116
PETS2009-S2L2.xml,126,8,560.9558,245.3711,29.6062,92.4676
PETS2009-S2L2.xml,126,9,538.3609,262.1764,26.1313,89.2766
PETS2009-S2L2.xml,126,10,650.3218,179.1966,30.6071,76.4728
PETS2009-S2L2.xml,126,11,606.6791,448.772,43.4204,132.2346
PETS2009-S2L2.xml,126,12,438.9538,179.0428,26.0073,69.3321
PETS2009-S2L2.xml,126,13,641.9307,209.4325,23.7512,83.3292
PETS2009-S2L2.xml,126,14,550.868,187.6508,23.9913,64.7853
PETS2009-S2L2.xml,126,15,554.6807,170.6877,24.9497,74.8238
PETS2009-S2L2.xml,126,18,305.2983,163.725,32.2911,68.3382
PETS2009-S2L2.xml,126,20,718.1924,223.4265,31.9208,86.6528
PETS2009-S2L2.xml,126,21,752.4893,228.7739,21.6141,73.8514
PETS2009-S2L2.xml,126,22,749.0203,358.0803,35.2113,117.8056
PETS2009-S2L2.xml,126,26,603.3819,515.1612,60.4871,118.0979
PETS2009-S2L2.xml,126,27,580.0433,298.451,34.0267,101.7819
PETS2009-S2L2.xml,126,35,447.5524,306.7562,40.6486,114.0881
PETS2009-S2L2.xml,126,39,760.7648,116.3036,14.6101,57.8087
PETS2009-S2L2.xml,126,40,740.247,238.6298,28.7786,79.2996
PETS2009-S2L2.xml,126,41,135.9074,166.1725,27.735,61.765
PETS2009-S2L2.xml,126,42,409.5621,104.2733,19.6977,52.8047
PETS2009-S2L2.xml,127,1,506.0325,267.8662,29.8008,90.9812
PETS2009-S2L2.xml,127,2,411.2817,147.8417,32.601,67.0282
PETS2009-S2L2.xml,127,3,95.772,266.7142,32.5717,94.832
PETS2009-S2L2.xml,127,4,578.7454,135.9156,23.0846,68.3521
PETS2009-S2L2.xml,127,5,478.4142,246.3499,27.8717,82.8656
PETS2009-S2L2.xml,127,6,485.1748,206.7233,29.955,75.6787
PETS2009-S2L2.xml,127,7,532.1863,192.4791,26.4835,72.6409
PETS2009-S2L2.xml,127,8,566.5863,245.8592,30.1369,93.2903
PETS2009-S2L2.xml,127,9,545.0294,261.9919,26.7015,89.43
PETS2009-S2L2.xml,127,10,650.8992,179.9846,30.6783,76.7308
PETS2009-S2L2.xml,127,11,614.5709,450.5515,42.8187,132.7157
PETS2009-S2L2.xml,127,12,439.3903,179.6017,26.2178,69.5501
PETS2009-S2L2.xml,127,13,645.962,208.7135,23.7961,83.1856
PETS2009-S2L2.xml,127,14,548.0634,188.8148,24.2496,65.157
PETS2009-S2L2.xml,127,15,557.113,169.2789,24.8903,74.339
PETS2009-S2L2.xml,127,18,300.8612,164.4089,34.7298,68.3897
PETS2009-S2L2.xml,127,20,720.4123,225.0647,32.2899,87.5353
PETS2009-S2L2.xml,127,21,755.2016,238.7607,20.4281,76.6726
PETS2009-S2L2.xml,127,22,750.6205,356.72,33.338,115.5607
PETS2009-S2L2.xml,127,26,613.4294,517.425,60.5087,113.81
PETS2009-S2L2.xml,127,27,584.945,300.2849,33.94,102.6581
PETS2009-S2L2.xml,127,35,455.471,308.3449,39.3547,114.1579
PETS2009-S2L2.xml,127,39,761.1533,115.9295,13.9602,57.4688
PETS2009-S2L2.xml,127,40,744.8088,240.2032,27.9721,79.1192
PETS2009-S2L2.xml,127,41,129.7636,166.3875,27.9571,61.595
PETS2009-S2L2.xml,127,42,415.3447,104.2528,19.3075,52.669
PETS2009-S2L2.xml,128,1,509.8849,267.1012,30.0425,90.8045
PETS2009-S2L2.xml,128,2,404.3885,147.9562,32.3323,67.0923
PETS2009-S2L2.xml,128,3,91.873,267.3546,31.4204,94.9685
PETS2009-S2L2.xml,128,4,575.9438,136.7187,23.0537,68.48
PETS2009-S2L2.xml,128,5,478.3729,247.9529,27.9274,83.1049
PETS2009-S2L2.xml,128,6,477.8973,206.8819,29.8838,75.7996
PETS2009-S2L2.xml,128,7,525.6888,192.5308,27.0435,72.8753
PETS2009-S2L2.xml,128,8,572.6895,246.2194,30.4919,93.8495
PETS2009-S2L2.xml,128,9,551.8843,261.6649,27.298,89.3905
PETS2009-S2L2.xml,128,10,651.1793,180.9063,30.7266,76.9892
PETS2009-S2L2.xml,128,11,622.5218,452.3702,42.2938,133.2208
PETS2009-S2L2.xml,128,12,439.7505,180.3167,26.4045,69.8002
PETS2009-S2L2.xml,128,13,649.8406,208.0459,24.0159,83.0269
PETS2009-S2L2.xml,128,14,544.8105,190.1132,24.4088,65.4493
PETS2009-S2L2.xml,128,15,559.5861,167.8844,24.8313,73.8687
PETS2009-S2L2.xml,128,18,296.0302,164.9881,36.6493,68.5261
PETS2009-S2L2.xml,128,20,722.2818,226.8425,32.4869,88.4157
PETS2009-S2L2.xml,128,21,756.8829,256.4757,19.9358,81.6554
PETS2009-S2L2.xml,128,22,750.9929,352.6624,31.8673,113.3067
PETS2009-S2L2.xml,128,26,623.5277,519.6934,60.5616,109.5221
PETS2009-S2L2.xml,128,27,589.8467,302.119,33.8534,103.5342
PETS2009-S2L2.xml,128,35,463.9335,309.9246,39.7474,114.1861
PETS2009-S2L2.xml,128,39,761.4255,115.6682,13.5052,57.2313
PETS2009-S2L2.xml,128,40,749.2935,241.7725,26.2955,79.0437
PETS2009-S2L2.xml,128,41,123.6194,166.6025,28.1787,61.425
PETS2009-S2L2.xml,128,42,421.1636,104.225,19.0233,52.5299
PETS2009-S2L2.xml,129,1,514.1447,266.3146,30.4548,90.6763
PETS2009-S2L2.xml,129,2,397.3125,148.0847,31.8666,67.1845
PETS2009-S2L2.xml,129,3,88.1059,268.0079,30.4648,95.0681
PETS2009-S2L2.xml,129,4,573.1419,137.5211,23.0221,68.6079
PETS2009-S2L2.xml,129,5,478.3429,249.6221,28.0191,83.3957
PETS2009-S2L2.xml,129,6,469.9733,206.8412,29.8121,75.92
PETS2009-S2L2.xml,129,7,518.692,192.7289,28.1691,73.1101
PETS2009-S2L2.xml,129,8,579.2657,246.4523,30.6712,94.1448
PETS2009-S2L2.xml,129,9,558.8134,261.2813,27.905,89.275
PETS2009-S2L2.xml,129,10,651.0546,182.0094,30.7442,77.2472
PETS2009-S2L2.xml,129,11,630.6241,454.3075,41.9742,133.7748
PETS2009-S2L2.xml,129,12,440.0348,181.188,26.5679,70.0826
PETS2009-S2L2.xml,129,13,653.494,207.4575,24.5232,82.8271
PETS2009-S2L2.xml,129,14,541.1094,191.5454,24.4685,65.6617
PETS2009-S2L2.xml,129,15,562.1336,166.5169,24.7729,73.4256
PETS2009-S2L2.xml,129,18,290.4571,165.4106,37.4749,68.791
PETS2009-S2L2.xml,129,20,723.894,228.723,32.5574,89.2941
PETS2009-S2L2.xml,129,21,757.3924,279.815,20.4855,88.1217
PETS2009-S2L2.xml,129,22,749.6967,346.0668,31.1945,111.3764
PETS2009-S2L2.xml,129,26,633.802,521.9777,60.724,105.2337
PETS2009-S2L2.xml,129,27,594.7897,303.9681,33.7747,104.3977
PETS2009-S2L2.xml,129,35,473.5001,311.3197,40.9921,114.3216
PETS2009-S2L2.xml,129,40,753.4531,243.1932,23.4375,78.9562
PETS2009-S2L2.xml,129,41,117.4748,166.8176,28.3996,61.255
PETS2009-S2L2.xml,129,42,426.993,104.1918,18.7723,52.3907
PETS2009-S2L2.xml,130,1,518.7032,265.5122,30.9925,90.5838
PETS2009-S2L2.xml,130,2,390.1383,148.2209,31.2947,67.2918
PETS2009-S2L2.xml,130,3,84.5312,268.7448,30.1733,95.156
PETS2009-S2L2.xml,130,4,570.34,138.3231,22.99,68.7363
PETS2009-S2L2.xml,130,5,478.3343,251.4142,28.1775,83.7825
PETS2009-S2L2.xml,130,6,461.5744,206.6541,29.74,76.0404
PETS2009-S2L2.xml,130,7,511.3284,193.0346,29.71,73.345
PETS2009-S2L2.xml,130,8,586.18,246.5814,30.7109,94.2413
PETS2009-S2L2.xml,130,9,565.7644,260.8807,28.515,89.1371
PETS2009-S2L2.xml,130,10,650.5253,183.2935,30.7311,77.5049
PETS2009-S2L2.xml,130,11,639.0068,456.4638,42.0352,134.4196
